gene,kegg_id,alia
SLC34A1,hsa:6569,SLC17A2
SLC34A1,hsa:6569,solute carrier family 34 member 1
MAFA,hsa:389692,INSDM
MAFA,hsa:389692,RIPE3b1
MAFA,hsa:389692,hMafA
MAFA,hsa:389692,MAF bZIP transcription factor A
KCNJ11,hsa:3767,BIR
KCNJ11,hsa:3767,HHF2
KCNJ11,hsa:3767,IKATP
KCNJ11,hsa:3767,KIR6.2
KCNJ11,hsa:3767,MODY13
KCNJ11,hsa:3767,PHHI
KCNJ11,hsa:3767,PNDM2
KCNJ11,hsa:3767,TNDM3
KCNJ11,hsa:3767,potassium inwardly rectifying channel subfamily J member 11
TRIB3,hsa:57761,C20orf97
TRIB3,hsa:57761,NIPK
TRIB3,hsa:57761,SINK
TRIB3,hsa:57761,SKIP3
TRIB3,hsa:57761,TRB3
TRIB3,hsa:57761,tribbles pseudokinase 3
PTPA,hsa:5524,PP2A
PTPA,hsa:5524,PPP2R4
PTPA,hsa:5524,PR53
PTPA,hsa:5524,protein phosphatase 2 phosphatase activator
NR1H3,hsa:10062,LXR-a
NR1H3,hsa:10062,LXRA
NR1H3,hsa:10062,RLD-1
NR1H3,hsa:10062,nuclear receptor subfamily 1 group H member 3
NR1H2,hsa:7376,LXR-b
NR1H2,hsa:7376,LXRB
NR1H2,hsa:7376,NER
NR1H2,hsa:7376,NER-I
NR1H2,hsa:7376,RIP15
NR1H2,hsa:7376,UNR
NR1H2,hsa:7376,nuclear receptor subfamily 1 group H member 2
PPARGC1B,hsa:133522,ERRL1
PPARGC1B,hsa:133522,PERC
PPARGC1B,hsa:133522,PGC-1(beta)
PPARGC1B,hsa:133522,PGC1B
PPARGC1B,hsa:133522,PPARG coactivator 1 beta
MLXIP,hsa:22877,MIR
MLXIP,hsa:22877,MONDOA
MLXIP,hsa:22877,bHLHe36
MLXIP,hsa:22877,MLX interacting protein
MLXIPL,hsa:51085,CHREBP
MLXIPL,hsa:51085,MIO
MLXIPL,hsa:51085,MLX
MLXIPL,hsa:51085,MONDOB
MLXIPL,hsa:51085,WBSCR14
MLXIPL,hsa:51085,WS-bHLH
MLXIPL,hsa:51085,bHLHd14
MLXIPL,hsa:51085,MLX interacting protein like
MLX,hsa:6945,MAD7
MLX,hsa:6945,MXD7
MLX,hsa:6945,TCFL4
MLX,hsa:6945,TF4
MLX,hsa:6945,bHLHd13
MLX,hsa:6945,MAX dimerization protein MLX
OGA,hsa:10724,MEA5
OGA,hsa:10724,MGEA5
OGA,hsa:10724,NCOAT
OGA,hsa:10724,O-GlcNAcase
OGT,hsa:8473,HINCUT-1
OGT,hsa:8473,HRNT1
OGT,hsa:8473,MRX106
OGT,hsa:8473,O-GLCNAC
OGT,hsa:8473,OGT1
OGT,hsa:8473,XLID106
OGT,hsa:8473,O-linked N-acetylglucosamine (GlcNAc) transferase
AGER,hsa:177,RAGE
AGER,hsa:177,SCARJ1
AGER,hsa:177,sRAGE
AGER,hsa:177,advanced glycosylation end-product specific receptor
PIM1,hsa:5292,PIM
PIM1,hsa:5292,Pim-1 proto-oncogene
PIM1,hsa:5292,serine/threonine kinase
SSTR3,hsa:6753,SS-3-R
SSTR3,hsa:6753,SS3-R
SSTR3,hsa:6753,SS3R
SSTR3,hsa:6753,SSR-28
SSTR3,hsa:6753,somatostatin receptor 3
POU1F1,hsa:5449,CPHD1
POU1F1,hsa:5449,GHF-1
POU1F1,hsa:5449,PIT1
POU1F1,hsa:5449,POU1F1a
POU1F1,hsa:5449,Pit-1
POU1F1,hsa:5449,POU class 1 homeobox 1
IGFALS,hsa:3483,ACLSD
IGFALS,hsa:3483,ALS
IGFALS,hsa:3483,insulin like growth factor binding protein acid labile subunit
MIR217,hsa:406999,MIRN217
MIR217,hsa:406999,mir-217
MIR217,hsa:406999,microRNA 217
NOX4,hsa:50507,KOX
NOX4,hsa:50507,KOX-1
NOX4,hsa:50507,RENOX
NOX4,hsa:50507,NADPH oxidase 4
TRA2A,hsa:29896,AWMS1
TRA2A,hsa:29896,HSU53209
TRA2A,hsa:29896,transformer 2 alpha homolog
TRA2B,hsa:6434,Htra2-beta
TRA2B,hsa:6434,PPP1R156
TRA2B,hsa:6434,SFRS10
TRA2B,hsa:6434,SRFS10
TRA2B,hsa:6434,TRA2-BETA
TRA2B,hsa:6434,TRAN2B
TRA2B,hsa:6434,transformer 2 beta homolog
IL17A,hsa:3605,CTLA-8
IL17A,hsa:3605,CTLA8
IL17A,hsa:3605,IL-17
IL17A,hsa:3605,IL-17A
IL17A,hsa:3605,IL17
IL17A,hsa:3605,ILA17
IL17A,hsa:3605,interleukin 17A
ONECUT1,hsa:3175,HNF-6
ONECUT1,hsa:3175,HNF6
ONECUT1,hsa:3175,HNF6A
ONECUT1,hsa:3175,one cut homeobox 1
NEUROG3,hsa:50674,Atoh5
NEUROG3,hsa:50674,Math4B
NEUROG3,hsa:50674,NGN-3
NEUROG3,hsa:50674,bHLHa7
NEUROG3,hsa:50674,ngn3
NEUROG3,hsa:50674,neurogenin 3
NKX2-2,hsa:4821,NKX2.2
NKX2-2,hsa:4821,NKX2B
NKX2-2,hsa:4821,NK2 homeobox 2
PAX6,hsa:5080,AN
PAX6,hsa:5080,AN1
PAX6,hsa:5080,AN2
PAX6,hsa:5080,ASGD5
PAX6,hsa:5080,D11S812E
PAX6,hsa:5080,FVH1
PAX6,hsa:5080,MGDA
PAX6,hsa:5080,WAGR
PAX6,hsa:5080,paired box 6
NEUROD1,hsa:4760,BETA2
NEUROD1,hsa:4760,BHF-1
NEUROD1,hsa:4760,MODY6
NEUROD1,hsa:4760,NEUROD
NEUROD1,hsa:4760,T2D
NEUROD1,hsa:4760,bHLHa3
NEUROD1,hsa:4760,neuronal differentiation 1
HNF1A,hsa:6927,HNF-1A
HNF1A,hsa:6927,HNF1
HNF1A,hsa:6927,HNF1alpha
HNF1A,hsa:6927,HNF4A
HNF1A,hsa:6927,IDDM20
HNF1A,hsa:6927,LFB1
HNF1A,hsa:6927,MODY3
HNF1A,hsa:6927,TCF-1
HNF1A,hsa:6927,TCF1
HNF1A,hsa:6927,HNF1 homeobox A
HHEX,hsa:3087,HEX
HHEX,hsa:3087,HMPH
HHEX,hsa:3087,HOX11L-PEN
HHEX,hsa:3087,PRH
HHEX,hsa:3087,PRHX
HHEX,hsa:3087,hematopoietically expressed homeobox
MNX1,hsa:3110,HB9
MNX1,hsa:3110,HLXB9
MNX1,hsa:3110,HOXHB9
MNX1,hsa:3110,SCRA1
MNX1,hsa:3110,motor neuron and pancreas homeobox 1
Aldosterone; 11beta,cpd:C01780,Aldosterone
NR3C2,hsa:4306,MCR
NR3C2,hsa:4306,MLR
NR3C2,hsa:4306,MR
NR3C2,hsa:4306,NR3C2VIT
NR3C2,hsa:4306,nuclear receptor subfamily 3 group C member 2
CALB1,hsa:793,CALB
CALB1,hsa:793,D-28K
CALB1,hsa:793,calbindin 1
SLC8A1,hsa:6546,NCX1
SLC8A1,hsa:6546,solute carrier family 8 member A1
SLC8A3,hsa:6547,NCX3
SLC8A3,hsa:6547,solute carrier family 8 member A3
ATP1A1,hsa:476,CMT2DD
ATP1A1,hsa:476,HOMGSMR2
ATP1A1,hsa:476,ATPase Na+/K+ transporting subunit alpha 1
ATP1A2,hsa:477,DEE98
ATP1A2,hsa:477,FARIMPD
ATP1A2,hsa:477,FHM2
ATP1A2,hsa:477,MHP2
ATP1A2,hsa:477,ATPase Na+/K+ transporting subunit alpha 2
ATP1A3,hsa:478,AHC2
ATP1A3,hsa:478,ATP1A1
ATP1A3,hsa:478,CAPOS
ATP1A3,hsa:478,DEE99
ATP1A3,hsa:478,DYT12
ATP1A3,hsa:478,RDP
ATP1A3,hsa:478,ATPase Na+/K+ transporting subunit alpha 3
ATP1A4,hsa:480,ATP1A1
ATP1A4,hsa:480,ATP1AL2
ATP1A4,hsa:480,ATPase Na+/K+ transporting subunit alpha 4
ATP1B1,hsa:481,ATP1B
ATP1B1,hsa:481,ATPase Na+/K+ transporting subunit beta 1
ATP1B2,hsa:482,AMOG
ATP1B2,hsa:482,ATPase Na+/K+ transporting subunit beta 2
ATP1B3,hsa:483,ATPB-3
ATP1B3,hsa:483,CD298
ATP1B3,hsa:483,ATPase Na+/K+ transporting subunit beta 3
FXYD2,hsa:486,ATP1G1
FXYD2,hsa:486,HOMG2
FXYD2,hsa:486,FXYD domain containing ion transport regulator 2
TRPV5,hsa:56302,CAT2
TRPV5,hsa:56302,ECAC1
TRPV5,hsa:56302,OTRPC3
TRPV5,hsa:56302,transient receptor potential cation channel subfamily V member 5
KCNN4,hsa:3783,DHS2
KCNN4,hsa:3783,IK
KCNN4,hsa:3783,IK1
KCNN4,hsa:3783,IKCA1
KCNN4,hsa:3783,KCA4
KCNN4,hsa:3783,KCa3.1
KCNN4,hsa:3783,SK4
KCNN4,hsa:3783,hIKCa1
KCNN4,hsa:3783,hKCa4
KCNN4,hsa:3783,hSK4
KCNN4,hsa:3783,potassium calcium-activated channel subfamily N member 4
BEST2,hsa:54831,VMD2L1
BEST2,hsa:54831,bestrophin 2
AQP5,hsa:362,AQP-5
AQP5,hsa:362,PPKB
AQP5,hsa:362,aquaporin 5
GAST,hsa:2520,GAS
GAST,hsa:2520,gastrin
KCNQ1,hsa:3784,ATFB1
KCNQ1,hsa:3784,ATFB3
KCNQ1,hsa:3784,JLNS1
KCNQ1,hsa:3784,KCNA8
KCNQ1,hsa:3784,KCNA9
KCNQ1,hsa:3784,KVLQT1
KCNQ1,hsa:3784,Kv1.9
KCNQ1,hsa:3784,Kv7.1
KCNQ1,hsa:3784,LQT
KCNQ1,hsa:3784,LQT1
KCNQ1,hsa:3784,RWS
KCNQ1,hsa:3784,SQT2
KCNQ1,hsa:3784,WRS
KCNQ1,hsa:3784,potassium voltage-gated channel subfamily Q member 1
TPCN2,hsa:219931,SHEP10
TPCN2,hsa:219931,TPC2
TPCN2,hsa:219931,two pore segment channel 2
CLCA1,hsa:1179,CACC
CLCA1,hsa:1179,CACC1
CLCA1,hsa:1179,CLCRG1
CLCA1,hsa:1179,CaCC-1
CLCA1,hsa:1179,GOB5
CLCA1,hsa:1179,hCLCA1
CLCA1,hsa:1179,hCaCC-1
CLCA1,hsa:1179,chloride channel accessory 1
CLCA4,hsa:22802,CaCC
CLCA4,hsa:22802,CaCC2
CLCA4,hsa:22802,chloride channel accessory 4
CLCA2,hsa:9635,CACC
CLCA2,hsa:9635,CACC3
CLCA2,hsa:9635,CLCRG2
CLCA2,hsa:9635,CaCC-3
CLCA2,hsa:9635,chloride channel accessory 2
PGA5,hsa:5222,Pg5
PGA5,hsa:5222,pepsinogen A5
FABP2,hsa:2169,FABPI
FABP2,hsa:2169,I-FABP
FABP2,hsa:2169,fatty acid binding protein 2
FABP1,hsa:2168,FABPL
FABP1,hsa:2168,L-FABP
FABP1,hsa:2168,fatty acid binding protein 1
Cholic acid; Cholate; 3alpha,cpd:C00695,Cholic acid
Cholic acid; Cholate; 3alpha,cpd:C00695,Cholate
Cholic acid; Cholate; 3alpha,cpd:C00695,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholanate"
NR1H4,hsa:9971,BAR
NR1H4,hsa:9971,FXR
NR1H4,hsa:9971,HRR-1
NR1H4,hsa:9971,HRR1
NR1H4,hsa:9971,PFIC5
NR1H4,hsa:9971,RIP14
NR1H4,hsa:9971,nuclear receptor subfamily 1 group H member 4
Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,cpd:C02528,Chenodeoxycholate
Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,cpd:C02528,Chenodeoxycholic acid
Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,cpd:C02528,"3alpha,7alpha-Dihydroxy-5beta-cholanic acid"
Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,cpd:C02528,Chenodiol
Glycocholate; Glycocholic acid; 3alpha,cpd:C01921,Glycocholate
Glycocholate; Glycocholic acid; 3alpha,cpd:C01921,Glycocholic acid
Deoxycholic acid; Deoxycholate; 3alpha,cpd:C04483,Deoxycholic acid
Deoxycholic acid; Deoxycholate; 3alpha,cpd:C04483,Deoxycholate
Deoxycholic acid; Deoxycholate; 3alpha,cpd:C04483,"3alpha,12alpha-Dihydroxy-5beta-cholanate"
NR0B2,hsa:8431,SHP
NR0B2,hsa:8431,SHP1
NR0B2,hsa:8431,nuclear receptor subfamily 0 group B member 2
CBLIF,hsa:2694,GIF
CBLIF,hsa:2694,IF
CBLIF,hsa:2694,IFMH
CBLIF,hsa:2694,INF
CBLIF,hsa:2694,TCN3
CBLIF,hsa:2694,cobalamin binding intrinsic factor
MMACHC,hsa:25974,cblC
MMACHC,hsa:25974,metabolism of cobalamin associated C
RBP2,hsa:5948,CRABP-II
RBP2,hsa:5948,CRBP2
RBP2,hsa:5948,CRBPII
RBP2,hsa:5948,RBPC2
RBP2,hsa:5948,retinol binding protein 2
MT1A,hsa:4489,MT-1A
MT1A,hsa:4489,MT-IA
MT1A,hsa:4489,MT1
MT1A,hsa:4489,MT1S
MT1A,hsa:4489,MTC
MT1A,hsa:4489,metallothionein 1A
MT1B,hsa:4490,MT-1B
MT1B,hsa:4490,MT-IB
MT1B,hsa:4490,MT1
MT1B,hsa:4490,MT1Q
MT1B,hsa:4490,MTP
MT1B,hsa:4490,metallothionein 1B
MT1E,hsa:4493,MT-1E
MT1E,hsa:4493,MT-IE
MT1E,hsa:4493,MT1
MT1E,hsa:4493,MTD
MT1E,hsa:4493,metallothionein 1E
MT1F,hsa:4494,MT1
MT1F,hsa:4494,metallothionein 1F
MT1G,hsa:4495,MT1
MT1G,hsa:4495,MT1K
MT1G,hsa:4495,metallothionein 1G
MT1H,hsa:4496,MT-0
MT1H,hsa:4496,MT-1H
MT1H,hsa:4496,MT-IH
MT1H,hsa:4496,MT1
MT1H,hsa:4496,metallothionein 1H
MT1M,hsa:4499,MT-1M
MT1M,hsa:4499,MT-IM
MT1M,hsa:4499,MT1
MT1M,hsa:4499,MT1K
MT1M,hsa:4499,metallothionein 1M
MT1X,hsa:4501,MT-1l
MT1X,hsa:4501,MT1
MT1X,hsa:4501,metallothionein 1X
MT2A,hsa:4502,MT-2
MT2A,hsa:4502,MT-II
MT2A,hsa:4502,MT2
MT2A,hsa:4502,metallothionein 2A
MT1HL1,hsa:645745,MT1P2
MT1HL1,hsa:645745,metallothionein 1H like 1
ATOX1,hsa:475,ATX1
ATOX1,hsa:475,HAH1
ATOX1,hsa:475,antioxidant 1 copper chaperone
S100G,hsa:795,CABP
S100G,hsa:795,CABP1
S100G,hsa:795,CABP9K
S100G,hsa:795,CALB3
S100G,hsa:795,S100 calcium binding protein G
SLC40A1,hsa:30061,FPN1
SLC40A1,hsa:30061,HFE4
SLC40A1,hsa:30061,IREG1
SLC40A1,hsa:30061,MST079
SLC40A1,hsa:30061,MSTP079
SLC40A1,hsa:30061,MTP1
SLC40A1,hsa:30061,SLC11A3
SLC40A1,hsa:30061,solute carrier family 40 member 1
APOA1,hsa:335,HPALP2
APOA1,hsa:335,apo(a)
APOA1,hsa:335,apolipoprotein A1
APOC1,hsa:341,Apo-CI
APOC1,hsa:341,ApoC-I
APOC1,hsa:341,apo-CIB
APOC1,hsa:341,apoC-IB
APOC1,hsa:341,apolipoprotein C1
LRPAP1,hsa:4043,A2MRAP
LRPAP1,hsa:4043,A2RAP
LRPAP1,hsa:4043,HBP44
LRPAP1,hsa:4043,MRAP
LRPAP1,hsa:4043,MYP23
LRPAP1,hsa:4043,RAP
LRPAP1,hsa:4043,alpha-2-MRAP
LRPAP1,hsa:4043,LDL receptor related protein associated protein 1
LRP1,hsa:4035,A2MR
LRP1,hsa:4035,APOER
LRP1,hsa:4035,APR
LRP1,hsa:4035,CD91
LRP1,hsa:4035,IGFBP-3R
LRP1,hsa:4035,IGFBP3R
LRP1,hsa:4035,IGFBP3R1
LRP1,hsa:4035,KPA
LRP1,hsa:4035,LRP
LRP1,hsa:4035,LRP1A
LRP1,hsa:4035,TGFBR5
LRP1,hsa:4035,LDL receptor related protein 1
ANGPTL3,hsa:27329,ANG-5
ANGPTL3,hsa:27329,ANGPT5
ANGPTL3,hsa:27329,ANL3
ANGPTL3,hsa:27329,FHBL2
ANGPTL3,hsa:27329,angiopoietin like 3
ANGPTL4,hsa:51129,ARP4
ANGPTL4,hsa:51129,FIAF
ANGPTL4,hsa:51129,HARP
ANGPTL4,hsa:51129,HFARP
ANGPTL4,hsa:51129,NL2
ANGPTL4,hsa:51129,PGAR
ANGPTL4,hsa:51129,TGQTL
ANGPTL4,hsa:51129,UNQ171
ANGPTL4,hsa:51129,pp1158
ANGPTL4,hsa:51129,angiopoietin like 4
APOC2,hsa:344,APO-CII
APOC2,hsa:344,APOC-II
APOC2,hsa:344,apolipoprotein C2
APOH,hsa:350,B2G1
APOH,hsa:350,B2GP1
APOH,hsa:350,BG
APOH,hsa:350,apolipoprotein H
ANGPTL8,hsa:55908,C19orf80
ANGPTL8,hsa:55908,PRO1185
ANGPTL8,hsa:55908,PVPA599
ANGPTL8,hsa:55908,RIFL
ANGPTL8,hsa:55908,TD26
ANGPTL8,hsa:55908,angiopoietin like 8
MYLIP,hsa:29116,IDOL
MYLIP,hsa:29116,MIR
MYLIP,hsa:29116,myosin regulatory light chain interacting protein
LDLR,hsa:3949,FH
LDLR,hsa:3949,FHC
LDLR,hsa:3949,FHCL1
LDLR,hsa:3949,LDLCQ2
LDLR,hsa:3949,low density lipoprotein receptor
LDLRAP1,hsa:26119,ARH
LDLRAP1,hsa:26119,ARH1
LDLRAP1,hsa:26119,ARH2
LDLRAP1,hsa:26119,FHCB1
LDLRAP1,hsa:26119,FHCB2
LDLRAP1,hsa:26119,FHCL4
LDLRAP1,hsa:26119,low density lipoprotein receptor adaptor protein 1
APOB,hsa:338,FCHL2
APOB,hsa:338,FLDB
APOB,hsa:338,LDLCQ4
APOB,hsa:338,apoB-100
APOB,hsa:338,apoB-48
APOB,hsa:338,apolipoprotein B
SORT1,hsa:6272,Gp95
SORT1,hsa:6272,LDLCQ6
SORT1,hsa:6272,NT3
SORT1,hsa:6272,NTR3
SORT1,hsa:6272,sortilin 1
PCSK9,hsa:255738,FH3
PCSK9,hsa:255738,FHCL3
PCSK9,hsa:255738,HCHOLA3
PCSK9,hsa:255738,LDLCQ1
PCSK9,hsa:255738,NARC-1
PCSK9,hsa:255738,NARC1
PCSK9,hsa:255738,PC9
PCSK9,hsa:255738,proprotein convertase subtilisin/kexin type 9
STARD3,hsa:10948,CAB1
STARD3,hsa:10948,MLN64
STARD3,hsa:10948,es64
STARD3,hsa:10948,StAR related lipid transfer domain containing 3
NPC1,hsa:4864,NPC
NPC1,hsa:4864,POGZ
NPC1,hsa:4864,SLC65A1
NPC1,hsa:4864,NPC intracellular cholesterol transporter 1
OSBPL5,hsa:114879,OBPH1
OSBPL5,hsa:114879,ORP5
OSBPL5,hsa:114879,oxysterol binding protein like 5
APOE,hsa:348,AD2
APOE,hsa:348,APO-E
APOE,hsa:348,ApoE4
APOE,hsa:348,LDLCQ5
APOE,hsa:348,LPG
APOE,hsa:348,apolipoprotein E
ABCA1,hsa:19,ABC-1
ABCA1,hsa:19,ABC1
ABCA1,hsa:19,CERP
ABCA1,hsa:19,HDLCQTL13
ABCA1,hsa:19,HDLDT1
ABCA1,hsa:19,HPALP1
ABCA1,hsa:19,TGD
ABCA1,hsa:19,ATP binding cassette subfamily A member 1
PPID,hsa:5481,CYP-40
PPID,hsa:5481,CYPD
PPID,hsa:5481,peptidylprolyl isomerase D
PSEN2,hsa:5664,AD3L
PSEN2,hsa:5664,AD4
PSEN2,hsa:5664,CMD1V
PSEN2,hsa:5664,PS2
PSEN2,hsa:5664,STM2
PSEN2,hsa:5664,presenilin 2
CDK5R1,hsa:8851,CDK5P35
CDK5R1,hsa:8851,CDK5R
CDK5R1,hsa:8851,NCK5A
CDK5R1,hsa:8851,p23
CDK5R1,hsa:8851,p25
CDK5R1,hsa:8851,p35
CDK5R1,hsa:8851,p35nck5a
CDK5R1,hsa:8851,cyclin dependent kinase 5 regulatory subunit 1
MAPT,hsa:4137,DDPAC
MAPT,hsa:4137,FTDP-17
MAPT,hsa:4137,MAPTL
MAPT,hsa:4137,MSTD
MAPT,hsa:4137,MTBT1
MAPT,hsa:4137,MTBT2
MAPT,hsa:4137,PPND
MAPT,hsa:4137,PPP1R103
MAPT,hsa:4137,TAU
MAPT,hsa:4137,tau-40
MAPT,hsa:4137,microtubule associated protein tau
NOX1,hsa:27035,GP91-2
NOX1,hsa:27035,MOX1
NOX1,hsa:27035,NOH-1
NOX1,hsa:27035,NOH-1L
NOX1,hsa:27035,NOH1
NOX1,hsa:27035,NADPH oxidase 1
APP,hsa:351,AAA
APP,hsa:351,ABETA
APP,hsa:351,ABPP
APP,hsa:351,AD1
APP,hsa:351,APPI
APP,hsa:351,CTFgamma
APP,hsa:351,CVAP
APP,hsa:351,PN-II
APP,hsa:351,PN2
APP,hsa:351,alpha-sAPP
APP,hsa:351,preA4
APP,hsa:351,amyloid beta precursor protein
NAE1,hsa:8883,A-116A10.1
NAE1,hsa:8883,APPBP1
NAE1,hsa:8883,HPP1
NAE1,hsa:8883,ula-1
NAE1,hsa:8883,NEDD8 activating enzyme E1 subunit 1
RTN3,hsa:10313,ASYIP
RTN3,hsa:10313,HAP
RTN3,hsa:10313,NSPL2
RTN3,hsa:10313,NSPLII
RTN3,hsa:10313,RTN3-A1
RTN3,hsa:10313,reticulon 3
BACE1,hsa:23621,ASP2
BACE1,hsa:23621,BACE
BACE1,hsa:23621,HSPC104
BACE1,hsa:23621,beta-secretase 1
RTN4,hsa:57142,ASY
RTN4,hsa:57142,NI220/250
RTN4,hsa:57142,NOGO
RTN4,hsa:57142,NSP
RTN4,hsa:57142,NSP-CL
RTN4,hsa:57142,Nbla00271
RTN4,hsa:57142,Nbla10545
RTN4,hsa:57142,RTN-X
RTN4,hsa:57142,RTN4-A
RTN4,hsa:57142,RTN4-B1
RTN4,hsa:57142,RTN4-B2
RTN4,hsa:57142,RTN4-C
RTN4,hsa:57142,reticulon 4
COX6B2,hsa:125965,COXVIB2
COX6B2,hsa:125965,CT59
COX6B2,hsa:125965,cytochrome c oxidase subunit 6B2
COX4I1,hsa:1327,COX_IV-1
COX4I1,hsa:1327,COX4
COX4I1,hsa:1327,COX4-1
COX4I1,hsa:1327,COXIV
COX4I1,hsa:1327,COXIV-1
COX4I1,hsa:1327,MC4DN16
COX4I1,hsa:1327,cytochrome c oxidase subunit 4I1
COX5B,hsa:1329,COXVB
COX5B,hsa:1329,cytochrome c oxidase subunit 5B
COX6A1,hsa:1337,CMTRID
COX6A1,hsa:1337,COX6A
COX6A1,hsa:1337,COX6AL
COX6A1,hsa:1337,cytochrome c oxidase subunit 6A1
COX6A2,hsa:1339,COX6AH
COX6A2,hsa:1339,COXVIAH
COX6A2,hsa:1339,COXVIa-M
COX6A2,hsa:1339,MC4DN18
COX6A2,hsa:1339,cytochrome c oxidase subunit 6A2
COX6B1,hsa:1340,COX6B
COX6B1,hsa:1340,COXG
COX6B1,hsa:1340,COXVIb1
COX6B1,hsa:1340,MC4DN7
COX6B1,hsa:1340,cytochrome c oxidase subunit 6B1
COX7A1,hsa:1346,COX7A
COX7A1,hsa:1346,COX7AH
COX7A1,hsa:1346,COX7AM
COX7A1,hsa:1346,cytochrome c oxidase subunit 7A1
COX7A2,hsa:1347,COX7AL
COX7A2,hsa:1347,COX7AL1
COX7A2,hsa:1347,COXVIIAL
COX7A2,hsa:1347,COXVIIa-L
COX7A2,hsa:1347,VIIAL
COX7A2,hsa:1347,cytochrome c oxidase subunit 7A2
COX7B,hsa:1349,APLCC
COX7B,hsa:1349,LSDMCA2
COX7B,hsa:1349,cytochrome c oxidase subunit 7B
COX8A,hsa:1351,COX
COX8A,hsa:1351,COX8
COX8A,hsa:1351,COX8-2
COX8A,hsa:1351,COX8L
COX8A,hsa:1351,MC4DN15
COX8A,hsa:1351,VIII
COX8A,hsa:1351,VIII-L
COX8A,hsa:1351,cytochrome c oxidase subunit 8A
COX8C,hsa:341947,COX8-3
COX8C,hsa:341947,cytochrome c oxidase subunit 8C
COX1,hsa:4512,COI
COX1,hsa:4512,MTCO1
COX1,hsa:4512,MT-CO1
COX1,hsa:4512,cytochrome c oxidase subunit I
COX2,hsa:4513,COII
COX2,hsa:4513,MTCO2
COX2,hsa:4513,MT-CO2
COX2,hsa:4513,cytochrome c oxidase subunit II
COX3,hsa:4514,COIII
COX3,hsa:4514,MTCO3
COX3,hsa:4514,MT-CO3
COX3,hsa:4514,cytochrome c oxidase subunit III
COX4I2,hsa:84701,COX4
COX4I2,hsa:84701,COX4-2
COX4I2,hsa:84701,COX4B
COX4I2,hsa:84701,COX4L2
COX4I2,hsa:84701,COXIV-2
COX4I2,hsa:84701,dJ857M17.2
COX4I2,hsa:84701,cytochrome c oxidase subunit 4I2
COX7A2L,hsa:9167,COX7AR
COX7A2L,hsa:9167,COX7RP
COX7A2L,hsa:9167,EB1
COX7A2L,hsa:9167,SCAF1
COX7A2L,hsa:9167,SCAFI
COX7A2L,hsa:9167,SIG81
COX7A2L,hsa:9167,cytochrome c oxidase subunit 7A2 like
COX5A,hsa:9377,COX
COX5A,hsa:9377,COX-VA
COX5A,hsa:9377,MC4DN20
COX5A,hsa:9377,VA
COX5A,hsa:9377,cytochrome c oxidase subunit 5A
HSD17B10,hsa:3028,17b-HSD10
HSD17B10,hsa:3028,ABAD
HSD17B10,hsa:3028,CAMR
HSD17B10,hsa:3028,DUPXp11.22
HSD17B10,hsa:3028,ERAB
HSD17B10,hsa:3028,HADH2
HSD17B10,hsa:3028,HCD2
HSD17B10,hsa:3028,HSD10MD
HSD17B10,hsa:3028,MHBD
HSD17B10,hsa:3028,MRPP2
HSD17B10,hsa:3028,MRX17
HSD17B10,hsa:3028,MRX31
HSD17B10,hsa:3028,MRXS10
HSD17B10,hsa:3028,SCHAD
HSD17B10,hsa:3028,SDR5C1
HSD17B10,hsa:3028,hydroxysteroid 17-beta dehydrogenase 10
KLC3,hsa:147700,KLC2
KLC3,hsa:147700,KLC2L
KLC3,hsa:147700,KLCt
KLC3,hsa:147700,KNS2B
KLC3,hsa:147700,kinesin light chain 3
KIF5A,hsa:3798,ALS25
KIF5A,hsa:3798,D12S1889
KIF5A,hsa:3798,MY050
KIF5A,hsa:3798,NEIMY
KIF5A,hsa:3798,NKHC
KIF5A,hsa:3798,SPG10
KIF5A,hsa:3798,kinesin family member 5A
KIF5B,hsa:3799,HEL-S-61
KIF5B,hsa:3799,KINH
KIF5B,hsa:3799,KNS
KIF5B,hsa:3799,KNS1
KIF5B,hsa:3799,UKHC
KIF5B,hsa:3799,kinesin family member 5B
KIF5C,hsa:3800,CDCBM2
KIF5C,hsa:3800,KINN
KIF5C,hsa:3800,NKHC
KIF5C,hsa:3800,NKHC-2
KIF5C,hsa:3800,NKHC2
KIF5C,hsa:3800,kinesin family member 5C
KLC1,hsa:3831,KLC
KLC1,hsa:3831,KNS2
KLC1,hsa:3831,KNS2A
KLC1,hsa:3831,kinesin light chain 1
KLC4,hsa:89953,KNSL8
KLC4,hsa:89953,bA387M24.3
KLC4,hsa:89953,kinesin light chain 4
SNCA,hsa:6622,NACP
SNCA,hsa:6622,PARK1
SNCA,hsa:6622,PARK4
SNCA,hsa:6622,PD1
SNCA,hsa:6622,synuclein alpha
HSPA5,hsa:3309,BIP
HSPA5,hsa:3309,GRP78
HSPA5,hsa:3309,HEL-S-89n
HSPA5,hsa:3309,heat shock protein family A (Hsp70) member 5
NDUFA11,hsa:126328,B14.7
NDUFA11,hsa:126328,CI-B14.7
NDUFA11,hsa:126328,MC1DN14
NDUFS7,hsa:374291,CI-20
NDUFS7,hsa:374291,CI-20KD
